"park","plot","species","rep","date","plot.1","subplot","height","biomass","topfr","sidefr","notes","fruits","seeds","unique","focal_collect","PLECON","NAVSQU","PLAFIG","EPIDEN","GILCAP","COLLIN","CLAPUR","COLLOM","LACTUCA","SHEARV","GALIUM","LATHVIC","ERILAN","DAUCAR","APOAND","LUPBIC","LEUVUL","TRIFOLIUM","MYOSOTIS","CERGLO","GERANIUM","D","F","G","Z","HYPERNICUM","CIRSIUM","VERARV","MADIA","NAVINT","A","B","C","DANDEION","CLAAMO","MYO","CHICKWEED","VICIA","DAUCUS","LINBIE","PLANTAIN","CAMAS","CLOVER","J","H","I","SEDGE","EPICIL","JUNCUS","SCARLET.PIMPERNEL","FRLA","E","sedge","DICCON","ACMAME","N_neigh","N_neigh8"
"WIR","DIVERSE","COLLIN",2,"7/15/24",2,"D1",NA,"0.032",NA,NA,NA,4,16,"WIR-DIVERSE-2-D1",NA,4,2,0,3,7,7,23,6,0,0,NA,0,0,6,NA,NA,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,63,52
"WIR","DIVERSE","COLLIN",3,"7/17/24",4,"A5",NA,"0.033",NA,NA,"not bagged",3,12,"WIR-DIVERSE-4-A5",NA,0,9,0,3,3,1,17,1,0,1,NA,0,0,5,NA,NA,0,0,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,44,34
"WIR","DIVERSE","COLLIN",4,"7/12/24",1,"B4",NA,NA,NA,NA,NA,4,16,"WIR-DIVERSE-1-B4",NA,0,11,2,2,2,2,8,6,0,0,NA,0,0,4,NA,NA,0,0,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,42,33
"WIR","DIVERSE","COLLIN",5,"7/12/24",1,"C1",NA,NA,NA,NA,NA,3,12,"WIR-DIVERSE-1-C1",NA,6,7,1,1,1,2,10,5,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,36,33
"WIR","DIVERSE","COLLIN",6,"7/12/24",1,"C3",NA,NA,NA,NA,NA,8,32,"WIR-DIVERSE-1-C3",NA,3,15,2,6,5,4,10,9,0,0,NA,0,0,0,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,58,54
"WIR","DIVERSE","COLLIN",7,"7/15/24",2,"D5",NA,"0.03",NA,NA,NA,2,8,"WIR-DIVERSE-2-D5",NA,0,5,1,4,7,1,34,3,0,1,NA,2,0,4,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,64,55
"WIR","DIVERSE","COLLIN",8,"7/15/24",2,"D1",NA,NA,NA,NA,NA,2,8,"WIR-DIVERSE-2-D1",NA,4,2,0,3,7,7,23,6,0,0,NA,0,0,6,NA,NA,0,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,63,52
"WIR","DIVERSE","COLLIN",9,"7/15/24",2,"D4",NA,NA,NA,NA,NA,2,8,"WIR-DIVERSE-2-D4",NA,0,11,0,7,7,4,36,3,0,0,NA,1,0,3,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,74,68
"WIR","DIVERSE","COLLIN",10,"7/15/24",2,"C3",NA,NA,NA,NA,NA,2,8,"WIR-DIVERSE-2-C3",NA,1,16,0,2,5,4,20,4,1,0,NA,0,1,4,NA,NA,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,63,52
"WIR","DIVERSE","COLLIN",11,"7/15/24",3,"D4",NA,"0.053",NA,NA,NA,2,8,"WIR-DIVERSE-3-D4",NA,0,4,1,0,1,2,26,4,0,6,NA,0,0,7,NA,NA,0,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,58,38
"WIR","DIVERSE","COLLIN",12,"7/15/24",5,"D1",NA,NA,NA,NA,NA,2,8,"WIR-DIVERSE-5-D1",NA,2,57,0,4,2,4,5,0,1,0,NA,0,0,5,NA,NA,0,0,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,85,74
"WIR","DIVERSE","COLLIN",13,"7/17/24",6,"C5",NA,"0.449",NA,NA,NA,48,192,"WIR-DIVERSE-6-C5",NA,0,55,0,4,3,1,4,0,0,2,NA,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,72,67
"WIR","DIVERSE","COLLIN",14,"7/17/24",6,"A5",NA,"0.142",NA,NA,NA,18,72,"WIR-DIVERSE-6-A5",NA,0,19,0,0,0,1,6,5,0,0,NA,0,0,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,32,31
"WIR","DIVERSE","COLLIN",15,"7/17/24",4,"E4",NA,NA,NA,NA,NA,4,16,"WIR-DIVERSE-4-E4",NA,0,22,0,0,0,0,13,0,0,0,NA,0,0,8,NA,NA,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,53,35
"WIR","DIVERSE","COLLIN",16,"7/17/24",7,"D1",NA,NA,NA,NA,NA,7,28,"WIR-DIVERSE-7-D1",NA,0,9,1,6,4,6,9,2,0,0,NA,0,0,5,NA,NA,0,0,4,0,0,0,0,0,NA,NA,NA,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,47,37
"WIR","DIVERSE","COLLIN",17,"7/17/24",7,"A3",NA,NA,NA,NA,NA,4,16,"WIR-DIVERSE-7-A3",NA,0,7,0,1,0,1,9,0,0,3,NA,0,0,5,NA,NA,0,0,1,4,0,0,0,0,NA,NA,NA,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,32,18
"WIR","DIVERSE","COLLIN",18,"7/17/24",7,"C2",NA,NA,NA,NA,NA,5,20,"WIR-DIVERSE-7-C2",NA,0,15,0,1,0,0,5,0,1,1,NA,0,0,3,NA,NA,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2,30,21
"WIR","DIVERSE","COLLIN",19,"7/17/24",7,"B1",NA,NA,NA,NA,NA,4,16,"WIR-DIVERSE-7-B1",NA,0,18,0,3,7,2,5,2,0,1,NA,0,0,7,NA,NA,0,0,0,1,0,2,0,0,NA,NA,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,50,37
"WIR","DIVERSE","COLLIN",20,"7/17/24",10,"A5",NA,NA,NA,NA,NA,4,16,"WIR-DIVERSE-10-A5",NA,0,1,0,0,4,5,16,4,2,3,NA,0,0,0,NA,NA,0,0,1,0,0,1,0,0,NA,NA,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,38,30
"WIR","DIVERSE","COLLIN",21,"7/17/24",10,"A3",NA,NA,NA,NA,NA,2,8,"WIR-DIVERSE-10-A3",NA,0,6,0,1,2,2,26,1,1,2,NA,1,0,6,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,49,38
"WIR","DIVERSE","COLLIN",22,"7/17/24",8,"B5",NA,NA,NA,NA,NA,11,44,"WIR-DIVERSE-8-B5",NA,0,28,0,3,3,5,9,0,0,0,NA,1,0,14,NA,NA,0,0,0,1,0,1,0,0,NA,NA,NA,2,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,69,48
"WIR","DIVERSE","COLLIN",23,"7/17/24",11,"C5",NA,NA,NA,NA,"notebook entry",5,20,"WIR-DIVERSE-11-C5",NA,0,4,0,0,0,2,15,3,2,4,NA,4,0,14,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,52,24
"WIR","DIVERSE","COLLIN",24,"7/17/24",9,"A5",NA,NA,NA,NA,"notebook entry",9,36,"WIR-DIVERSE-9-A5",NA,0,3,0,0,2,5,0,7,1,3,NA,0,1,1,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,0,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,26,17
"WIR","DIVERSE","COLLIN",25,"7/17/24",9,"A4",NA,NA,NA,NA,"notebook entry",5,20,"WIR-DIVERSE-9-A4",NA,0,0,1,1,4,6,16,2,2,2,NA,1,0,11,NA,NA,1,0,0,2,0,5,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,54,30
"WIR","DIVERSE","COLLIN",26,"7/17/24",9,"B3",NA,NA,NA,NA,"notebook entry",12,48,"WIR-DIVERSE-9-B3",NA,0,1,0,1,0,1,16,1,0,2,NA,2,0,6,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,32,20
"WIR","DIVERSE","GILCAP",1,"7/15/24",2,"D2",21.1,"0.212",NA,NA,NA,10,20,"WIR-DIVERSE-2-D2",NA,2,9,3,4,11,4,17,3,0,0,NA,1,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,58,53
"WIR","DIVERSE","GILCAP",3,"7/17/24",4,"C4",21.2,"0.246",NA,NA,NA,20,40,"WIR-DIVERSE-4-C4",NA,0,29,0,2,2,2,14,2,1,1,NA,0,0,7,NA,NA,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,65,51
"WIR","DIVERSE","GILCAP",4,"7/12/24",1,"E1",11.4,NA,NA,NA,NA,20,40,"WIR-DIVERSE-1-E1",NA,1,4,0,3,3,3,15,3,0,0,NA,0,1,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,37,32
"WIR","DIVERSE","GILCAP",5,"7/12/24",1,"B5",22.5,NA,NA,NA,NA,50,100,"WIR-DIVERSE-1-B5",NA,0,8,0,0,5,0,12,4,0,1,NA,0,0,0,NA,NA,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,32,29
"WIR","DIVERSE","GILCAP",6,"7/12/24",1,"D3",18.7,NA,NA,NA,NA,10,20,"WIR-DIVERSE-1-D3",NA,0,17,1,3,4,1,13,8,0,0,NA,2,0,0,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,51,47
"WIR","DIVERSE","GILCAP",7,"7/12/24",1,"B2",22.8,NA,NA,NA,NA,40,80,"WIR-DIVERSE-1-B2",NA,0,1,0,2,5,1,15,5,0,0,NA,0,0,0,NA,NA,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,NA,NA,35,29
"WIR","DIVERSE","GILCAP",8,"7/15/24",2,"A4",12,"0.089",NA,NA,NA,10,20,"WIR-DIVERSE-2-A4",NA,0,8,0,0,5,4,20,7,0,0,NA,0,0,1,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,49,44
"WIR","DIVERSE","GILCAP",9,"7/16/24",2,"D3",13.5,NA,NA,NA,NA,10,20,"WIR-DIVERSE-2-D3",NA,1,13,2,4,6,5,19,2,0,0,NA,0,0,0,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,56,52
"WIR","DIVERSE","GILCAP",10,"7/16/24",2,"B5",15.1,NA,NA,NA,NA,10,20,"WIR-DIVERSE-2-B5",NA,1,10,0,1,2,3,33,1,0,0,NA,0,0,1,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,53,51
"WIR","DIVERSE","GILCAP",11,"7/16/24",2,"B2",39.4,NA,NA,NA,NA,70,140,"WIR-DIVERSE-2-B2",NA,0,6,0,5,3,0,36,1,0,5,NA,0,0,2,NA,NA,0,0,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,62,51
"WIR","DIVERSE","GILCAP",12,"7/16/24",3,"E4",22.6,"0.297",NA,NA,NA,40,80,"WIR-DIVERSE-3-E4",NA,0,4,0,1,2,0,20,2,0,3,NA,1,0,2,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,38,29
"WIR","DIVERSE","GILCAP",13,"7/16/24",3,"D2",19.6,"0.241",NA,NA,NA,30,60,"WIR-DIVERSE-3-D2",NA,1,10,0,1,2,0,28,1,1,0,NA,0,0,5,NA,NA,0,0,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57,43
"WIR","DIVERSE","GILCAP",14,"7/16/24",5,"E2",40.5,NA,NA,NA,NA,20,40,"WIR-DIVERSE-5-E2",NA,0,20,2,2,3,2,5,3,0,0,NA,0,0,5,NA,NA,0,0,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,51,37
"WIR","DIVERSE","GILCAP",15,"7/16/24",5,"B5",22.5,NA,NA,NA,NA,20,40,"WIR-DIVERSE-5-B5",NA,0,8,0,0,0,0,10,0,0,0,NA,0,0,6,NA,NA,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,31,18
"WIR","DIVERSE","GILCAP",16,"7/16/24",5,"B3",24.1,NA,NA,NA,NA,10,20,"WIR-DIVERSE-5-B3",NA,0,15,0,0,1,0,17,0,1,2,NA,0,0,7,NA,NA,0,0,1,0,0,3,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,51,33
"WIR","DIVERSE","GILCAP",17,"7/17/24",6,"B3",26,NA,NA,NA,NA,30,60,"WIR-DIVERSE-6-B3",NA,0,6,0,4,2,1,5,0,3,3,NA,0,0,3,NA,NA,0,0,0,3,0,1,2,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,34,18
"WIR","DIVERSE","GILCAP",18,"7/17/24",6,"B5",34.5,NA,NA,NA,NA,30,60,"WIR-DIVERSE-6-B5",NA,0,21,0,3,2,0,5,0,0,0,NA,0,0,2,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,38,31
"WIR","DIVERSE","GILCAP",19,"7/17/24",6,"C4",22.2,NA,NA,NA,NA,20,40,"WIR-DIVERSE-6-C4",NA,0,69,1,4,2,0,5,0,2,0,NA,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,87,81
"WIR","DIVERSE","GILCAP",20,"7/17/24",6,"E4",43.8,NA,NA,NA,NA,80,160,"WIR-DIVERSE-6-E4",NA,0,12,0,0,1,0,4,1,6,4,NA,0,0,5,NA,NA,0,0,6,10,0,0,0,0,NA,NA,NA,1,NA,NA,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,65,18
"WIR","DIVERSE","GILCAP",21,"7/17/24",6,"B4",31.3,NA,NA,NA,NA,10,20,"WIR-DIVERSE-6-B4",NA,0,40,0,0,2,0,8,0,0,0,NA,0,0,0,NA,NA,0,0,1,1,0,0,2,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,55,50
"WIR","DIVERSE","GILCAP",22,"7/17/24",4,"A3",30.4,NA,NA,NA,NA,50,100,"WIR-DIVERSE-4-A3",NA,0,15,0,4,2,2,10,2,0,4,NA,0,0,2,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,41,35
"WIR","DIVERSE","GILCAP",23,"7/17/24",4,"E2",28.9,NA,NA,NA,NA,80,160,"WIR-DIVERSE-4-E2",NA,0,5,0,2,2,1,6,1,0,4,NA,2,0,7,NA,NA,0,0,4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,44,17
"WIR","DIVERSE","GILCAP",24,"7/17/24",4,"D3",18.3,NA,NA,NA,NA,20,40,"WIR-DIVERSE-4-D3",NA,0,19,0,2,2,0,15,1,0,1,NA,0,0,2,NA,NA,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,45,39
"WIR","DIVERSE","GILCAP",25,"7/17/24",7,"B3",26,NA,NA,NA,NA,40,80,"WIR-DIVERSE-7-B3",NA,0,14,0,5,2,1,15,0,1,3,NA,0,0,2,NA,NA,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,44,37
"WIR","DIVERSE","GILCAP",26,"7/17/24",7,"B4",19,NA,NA,NA,NA,60,120,"WIR-DIVERSE-7-B4",NA,0,8,0,3,1,0,6,2,2,2,NA,0,0,0,NA,NA,0,0,2,0,0,1,1,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,28,20
"WIR","DIVERSE","GILCAP",27,"7/17/24",8,"C4",17,NA,NA,NA,NA,10,20,"WIR-DIVERSE-8-C4",NA,0,36,3,0,2,4,4,0,0,0,NA,0,0,15,NA,NA,1,0,2,3,0,0,0,0,NA,NA,NA,3,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,74,49
"WIR","DIVERSE","GILCAP",28,"7/17/24",8,"A5",16.1,NA,NA,NA,NA,20,40,"WIR-DIVERSE-8-A5",NA,0,13,0,1,2,0,11,0,0,0,NA,0,0,5,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,35,27
"WIR","DIVERSE","GILCAP",29,"7/17/24",8,"C3",24,NA,NA,NA,NA,60,120,"WIR-DIVERSE-8-C3",NA,0,35,0,4,2,2,4,0,3,0,NA,1,0,2,NA,NA,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,57,47
"WIR","DIVERSE","GILCAP",30,"7/17/24",11,"C1",15.8,NA,NA,NA,"notebook entry",10,20,"WIR-DIVERSE-11-C1",NA,0,9,0,0,2,3,12,7,0,0,NA,3,0,9,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,47,33
"WIR","DIVERSE","GILCAP",31,"7/17/24",11,"C3",13.5,NA,NA,NA,"notebook entry",30,60,"WIR-DIVERSE-11-C3",NA,0,1,0,0,1,0,14,0,0,2,NA,1,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,21,16
"WIR","DIVERSE","GILCAP",32,"7/17/24",11,"B5",19.7,NA,NA,NA,"notebook entry",10,20,"WIR-DIVERSE-11-B5",NA,0,8,2,0,0,3,29,6,0,1,NA,0,0,8,NA,NA,0,0,0,0,0,2,0,0,NA,NA,NA,1,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,61,48
"WIR","DIVERSE","GILCAP",33,"7/17/24",9,"B5",19.5,NA,NA,NA,"notebook entry",10,20,"WIR-DIVERSE-9-B5",NA,0,11,0,0,2,13,1,1,0,0,NA,0,0,10,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,40,28
"WIR","DIVERSE","GILCAP",34,"7/17/24",9,"A4",24.5,NA,NA,NA,"notebook entry",10,20,"WIR-DIVERSE-9-A4",NA,0,0,1,1,4,6,16,2,2,2,NA,1,0,11,NA,NA,1,0,0,2,0,5,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,54,30
"WIR","DIVERSE","GILCAP",35,"7/17/24",9,"B5",11.6,NA,NA,NA,"notebook entry",10,20,"WIR-DIVERSE-9-B5",NA,0,11,0,0,2,13,1,1,0,0,NA,0,0,10,NA,NA,0,0,0,0,0,1,0,0,NA,NA,NA,0,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,40,28
"WIR","DIVERSE","GILCAP",36,"7/17/24",9,"A1",13.6,NA,NA,NA,"notebook entry",10,20,"WIR-DIVERSE-9-A1",NA,0,1,0,3,1,2,15,0,0,0,NA,0,0,3,NA,NA,0,0,1,1,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,27,22
"WIR","DIVERSE","PLAFIG",2,"7/17/24",5,"D1",NA,NA,NA,NA,NA,0,0,"WIR-DIVERSE-5-D1",NA,2,57,0,4,2,4,5,0,1,0,NA,0,0,5,NA,NA,0,0,1,2,0,1,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,85,74
"WIR","DIVERSE","PLAFIG",3,"7/17/24",4,"C3",NA,"0.0157",NA,NA,NA,4,16,"WIR-DIVERSE-4-C3",NA,0,12,1,4,6,7,13,2,3,6,NA,0,0,2,NA,NA,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,68,45
"WIR","DIVERSE","PLAFIG",4,"7/12/24",1,"A2",NA,NA,NA,NA,NA,4,16,"WIR-DIVERSE-1-A2",NA,1,1,1,1,2,1,14,2,0,0,NA,0,0,0,NA,NA,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,26,23
